"pathway","pval","padj","log2err","ES","NES","size","genes"
"MIR_6963_3P",0.510526315789474,0.909622293299006,0.0713052987340038,0.349018307470376,0.946873317330772,44,"Dipk1a,Anapc7,Wdr91,Ddx11,Dcun1d4,Vps29,Tusc2,Usp4,Zfp850,Spry2,Med19,Reep5,Pigh,Lrp8,Gga3,Rbm39"
"MIR_6963_5P",0.103986135181976,0.909622293299006,0.181383128498408,0.547431709619522,1.40388015341658,29,"Klf12,Add1,Cox11,Zscan21,Fkbp8,Paxbp1,Fam131b,Plpp6,Elavl1,Pdxk,Tasl,Wdr76"
"MIR_6964_3P",0.114427860696517,0.909622293299006,0.208955027549354,-0.414918330142018,-1.2737179648692,121,"Cdk6,Emc7,Bclaf1,Zfp871,Nipbl,Ash1l,Tasor2,Nlk,Bcl11b,Med14,Bcl2,Plp1,Zyg11b,Lpp,Pgrmc2,Setx,Map3k2,Cacna1a,Dcaf1,Bicd1,Usp34,Ppp3r1,Tsc22d2,Pde3b,Cnot6l,Mob1a,Prkcq,Msl2,Zfp953,Syncrip,Zfp81,Ccdc71l,Ddx46,Spty2d1,Tmem116,Dmxl1,Smap2,Atp6v1g3,Mmp21"
"MIR_6964_5P",0.0928196147110333,0.909622293299006,0.193813302725311,0.510820042282318,1.39667375115027,47,"Mboat1,Zdhhc20,Txnip,Slc36a4,Tm2d2,Rfng"
"MIR_6965_3P",0.546599496221662,0.909622293299006,0.086794975677172,-0.292798422233232,-0.903970591006257,128,"Ddx6,Sp4,Mylip,Scai,Rictor,Top2b,Zfp275,Pum2,Adam22,Wwp1,Arhgef18,Dcbld2,Larp4,Mbnl1,Slc39a1,Bicd1,Usf2,Car2,Smurf2,Cep350,Errfi1,Rapgef2,Hibch,Tanc2,Klhl18,Dido1,Mier3,Atp10a,Mecp2,Rab1a,Rbm3,Zfand5,Zmym3"
"MIR_6966_3P",0.354460093896714,0.909622293299006,0.108394255853397,-0.342435112736406,-1.0206095515018,88,"Dpp4,Brwd1,Iqsec1,Atrx,Inpp4b,Pik3c2a,Xpnpep3,Cap1,Atp2b1,Taok1,Bptf,Fbxl2,Hipk3,Hexim2,Oprm1,Cask,Fam76b,Vps54,Car5b,Tmem87b,Tmem245,Crls1,Ufsp1,Abhd6"
"MIR_6967_3P",0.213541666666667,0.909622293299006,0.153158808683073,-0.331580186100511,-1.07254740814975,218,"Ddx6,Rpl27a,Sp4,Hpgds,Zbtb37,Hopx,Srsf6,Crebrf,Larp1,Eea1,Trps1,Hectd1,Rras2,Abtb3,Atad2b,Tnrc6c,Ythdc2,Usp45,Lnpk,Rbm4,Strn3,Glrx,Ddx3x,Ube3c,Wdr33,Ralgapa1,Fmr1,Larp4,Cldn12,Slc39a1,Slk,Ppp3r1,Slc45a4,Lrrtm2,Sertad2,Satb1,Marf1,Gen1,Hycc2,Mga,Pak2,Peli1,Arel1,Otud7b,Pgk1,Trak2,1700025G04Rik,Prr14l,Mbtd1"
"MIR_6967_5P",0.633730834752981,0.909622293299006,0.0593487680335629,0.300071862563708,0.88562934464015,92,"Mospd3,Chst2,Sf3b4,Samhd1,Bzw1,AI837181,Lrrc59,Emc4,Ipmk,Ccdc171,St3gal1,Mea1,Arhgdia,Zfp395,Pak1ip1,Praf2,Selenom,Acad9"
"MIR_6968_3P",0.592013888888889,0.909622293299006,0.0635007968065945,0.463997476707418,0.895628164264589,8,"Mtif3,Reep3,Dnajc10,Ywhab"
"MIR_6969_3P",0.261016949152542,0.909622293299006,0.107140237276725,0.383106876502143,1.09693206419412,73,"Sgms1,Selenop,Rbpj,Isg20,Gatc,Zfp36l1,Pou2f2,Epb41l2,Pacsin2,Tmco3,Arhgef9,Camta1,Zbtb2,Dnlz,Amz2,Cwf19l1,Ppp1r21"
"MIR_6970_3P",0.0938967136150235,0.909622293299006,0.224966093540314,-0.732216807467682,-1.45000097730957,8,"Supt6,Tnpo2,Hnrnph1,Mbtd1"
"MIR_6970_5P",0.580701754385965,0.909622293299006,0.0649407684612899,0.323584291281389,0.898317088195624,61,"Pi4k2b,Ildr1,Eif4enif1,Setd6,Ywhae,Zfp846,Daam1,Camkk2,Rprd1a,Golt1b,Fam114a1,Nxpe4,Cldnd1"
"MIR_6972_3P",0.119700748129676,0.909622293299006,0.204294756516886,-0.404203830068968,-1.24648939508321,126,"Dock9,Sp4,Mphosph9,Utrn,Runx2,Slc4a7,Bcl11b,Med13,Ncl,9930111J21Rik2,Clcn3,Ubqln2,Dennd4c,Scd2,Scai,Acyp2,Mon2,Actr6,Slfn9,Chmp2b,Hipk3,Ppp1cb,Fubp1,Hycc2,Rdh10,Pgap1,Slc25a30,Ankib1,Desi2,Mrps2,Rapgef2,Zhx1,Edem3,Tanc2,Dcaf10,Rfx7,Opa1,Rora,Ube3a,Bclaf3,Zfp882,Zfp169,Zc3h13,Ptpn13"
"MIR_6972_5P",0.272407732864675,0.909622293299006,0.106729884364606,0.390236030533648,1.0980222993073,66,"Usp18,Galnt10,Tmem62,St6galnac6,Arpc5,Sumo2,Dpm2,Dtnb,Zbtb2,Spry2,Pnkd,Ywhab,Xcr1,Borcs5,Osm,Frat2,Nfia,Pcyt1a,Celf5,Ccnh,Madd,Adarb1,Fam20b,Atxn7l2,Cry2,Pars2,Nfu1,Sh3pxd2b,Itprip"
"MIR_6973A_3P",0.391608391608392,0.909622293299006,0.101713902282311,-0.383123652722773,-1.02808445070699,42,"Lsm5,Mdc1,Cd28,Clta,Mbnl1,Ccdc73,Dennd5a,Cask,Plek,Ankrd28,Cdk13,Arhgap39,Eif4a2"
"MIR_6973B_5P",0.360485268630849,0.909622293299006,0.0891647117820678,0.413804308212744,1.06119474902525,29,"Sgcb,Mcur1,Ccng2,Rap2c,Kifbp"
"MIR_6974_3P",0.385514018691589,0.909622293299006,0.102821842840815,-0.371386071086373,-1.02068055770826,48,"Rad23b,Azin1,Gcsh,Aff4,Rad21,Pum2,Atf1,Sf3b1,Pptc7,Dennd4b,Nfrkb,Edem3"
"MIR_6976_5P",0.15035799522673,0.909622293299006,0.176694268938498,-0.392241272793451,-1.19572929712926,110,"Rab5c,Pak6,Brk1,Bicral,Hnrnpc,Patl1,Zc3h4,Crem,Morc2a,Dcaf7,Hcls1,Zfp609,Arih1,Marf1,Hycc2,Slc17a5,Spata2,Rfx7,Rora,Tmem245,Fbxo11,Fbxl14,Rraga,Polh"
"MIR_6978_3P",0.424561403508772,0.909622293299006,0.0808589150280032,0.516766836724057,1.05196846169693,10,"Herpud1,Xkr8,Sqstm1,Depdc1a"
"MIR_6979_5P",0.0165517344360134,0.909622293299006,0.352487857583619,-0.528821152484302,-1.6162575965055,124,"Mrpl40,F2rl2,Rps15a,Laptm5,Rbms2,Pou6f1,Hspe1,Pim1,Ddx51,Usp45,Pik3r1,Atxn1,Gnl3l,Pde7a,Shmt2,Cbx5,St3gal4,Nfatc1,Htt,Rpap2,Tnrc6b,Gmip,Acsf2,Ndufs4,Bcr,Yy1,Car5b,Slc38a10,Ube3a"
"MIR_6980_3P",0.375280898876404,0.909622293299006,0.102080107662747,-0.393445160522876,-1.03486657563101,34,"Zfp65,Dtd2,Dab2ip,Larp4,Megf11,Pptc7,Tnrc6b,Cpne3,Itga6,Anxa1,Rusc1,Arid4b"
"MIR_6980_5P",0.502599653379549,0.909622293299006,0.0714786287425507,0.343004543863478,0.949492324080746,57,"Klf12,Mapk11,Maf,Asap1"
"MIR_6981_3P",0.454987834549878,0.909622293299006,0.0952879846194844,-0.337617646999393,-0.965283003909928,70,"Atrx,Septin6,Inpp4b,Matcap2,Atp2b1,Msi2,Pik3r1,Sf3b1,Adam22,Zmynd19,Sertad2,Rdh10,Ptrh2,Cnot6l,Ube2e1,Myo15a,Cd164,Pnpo,Garre1,Tra2b,Ssr3,Ttc7b,Smpd1,Arid1b"
"MIR_6981_5P",0.282415630550622,0.909622293299006,0.105125131597001,0.422455195146777,1.10735806659486,37,"Tgtp2,Gmps,Zdhhc6,Zbtb39,Zdhhc24,Bcas3,Coro1c,Zfp740,Zfp963"
"MIR_6982_3P",0.343859649122807,0.909622293299006,0.0925528864684773,0.41684366920191,1.08721112567301,32,"Rundc3a,Eftud2,Unc119,Blcap"
"MIR_6982_5P",0.487179487179487,0.909622293299006,0.0888945288620449,-0.338271649518462,-0.940451364012672,51,"Luc7l2,Dnajc13,E2f3,Relch,Hmgxb3,Smchd1,Stx3,Calm2,Nhsl2,Dock5"
"MIR_6983_3P",0.161764705882353,0.909622293299006,0.172324344900946,-0.430967053943383,-1.24365914042218,75,"Lax1,Eif4a1,Gpr15,Itga4,Utrn,Kdelr1,Asxl1,Ubqln2,Mink1,Chmp5,Cntrl,Atxn1,Cbll1,Atf1,Dtd2,Fmr1,Map3k2,Hipk3,Dusp10,Fbxo8,Bicd1,Nup58"
"MIR_6984_3P",0.192504258943782,0.909622293299006,0.128142916898415,0.384576569790338,1.15145746308395,109,"Egr2,Klf10,Ppp4r1,Trim34a,Spart,Tbk1,Edc4,Gclc,Smim13,Sar1a,Necap1,Il13ra1,Itpripl1,Rpp14,Lamtor1,Eif3j1,Mtfr1,Sri"
"MIR_6984_5P",0.219143576826196,0.909622293299006,0.148261500475107,-0.353028956343974,-1.10120080719858,138,"Slc30a4,Ipo5,Crebrf,Zfp748,Usf3,Trps1,BC005537,Med13,Cap1,Taok1,Scai,Ptbp3,Dop1a,Adam22,Smchd1,Nfat5,Slc18a2,Irag1,Arih1,Ube4a,Cldn12,Klhl20,Dennd1b,Ino80d,Glyr1,Pak2,Rfx3,Rhoq,Impact,Ercc6,Phip,Ddx46,Ubn2,Cops3,Mecp2,Hsf2,Ogt,Rpl5,Itga6,Micu3,Cstf2,Poc1b"
"MIR_6985_3P",0.214099216710183,0.909622293299006,0.153158808683073,-0.325828326930498,-1.05890903492093,236,"Ugcg,Arl4c,Ncald,Ppm1k,Trim37,Arfgef1,Dnajc13,Myh9,Septin6,Patz1,Naa15,Nlk,Ikzf1,Tab3,Atp13a3,Adamts6,Atad2b,Xpo1,Ptbp2,Raph1,Usp45,Apc,Eef1b2,Cnot1,Rreb1,Zmym4,Ap1g1,Fndc3a,Zfp217,Tia1,Mlxip,Map3k2,Larp4,Bltp1,Hipk3,Ino80d,Nup58,Tsc22d2,Maip1,Chka,L2hgdh,Zbtb33,Dyrk1a,Prr14l,Tnrc6b,Kif21b,Csnk1g1,Gramd1c,Zhx1,Ncapg,Atp5mc3"
"MIR_6985_5P",0.542955326460481,0.909622293299006,0.0672065093710464,0.316528888630003,0.932620390929819,91,"Plekha1,Sbk1,Lrrc41,Habp4,Bzw1,Capza1,Cers4,Prkar2b,Xkr8,Zdhhc6,Unc119b,Bloc1s5,Ppt1,Trib2,Phc1,Pcbp3,Ctu1,Taok2,Dtx2,Gprc5a,Nipa2,Eri2,Rnf13,Fhit"
"MIR_6986_3P",0.517587939698492,0.909622293299006,0.0897104652742981,-0.27876676741625,-0.900514472232745,204,"Sp4,Zfp729b,Dpp4,B3galt2,Mdfic,Cep135,Lrba,Wnk1,Naa15,Pot1a,Tab3,Celf2,Mob1b,Cdk12,Senp6,Rlim,Tmem106b,Scd2,Scai,Rictor,Kdm6a,Fndc3a,Tnrc18,Slc18a2,Larp4,Atg2b,Nbeal1,Abhd18,Wdr7,Wdr37,Actr2,Lrrtm2,Nsd1,Txlng,Tsc22d2,Maip1,Hycc2,Pgap1,Aak1"
"MIR_6987_3P",0.0694444444444444,0.909622293299006,0.261663521711573,-0.579040654994144,-1.49914358607331,32,"Ugcg,Huwe1,Notch3,Myef2,Eif2a"
"MIR_6987_5P",0.350498338870432,0.909622293299006,0.0883594442500905,0.328869428331749,1.01858851105249,140,"Klf12,Hivep3,Elmo2,Cntnap1,Sh3bp5l,Tada2b,Dazap2,Atosa,Ubap2l,Prkaca,Mllt1,Tmbim6,Dzip1,Hccs,St6galnac3,Tmed10,Atp2a3,Dpagt1,Cyb561a3,Lig3,Unc50,Dnaja4,Vapa,Vti1b,Plxnd1,1700010I14Rik,Trib2,2310011J03Rik"
"MIR_6988_3P",0.473214285714286,0.909622293299006,0.0760837160951725,0.366023576967793,0.969885504367668,39,"Trim59,Neu3,Elovl1,Ifit1,Pter,Wdr47,Bbs4,Stk4,Ipmk,Tspan32,Pfkl"
"MIR_6989_3P",0.614310645724258,0.909622293299006,0.0619762736001998,0.320546131769037,0.882245246131574,51,"Traf2,Sc5d,Tmem43,Bzw1,Dnajb11,Pyurf,Il6st,Hccs,Smox,Impa1,Per3"
"MIR_6989_5P",0.338409475465313,0.909622293299006,0.0913924325943768,0.370750781148302,1.05892670448817,70,"Sirt2,Cwc15,Fads1,Cdc37,M6pr,Zfp207,Gimap6,Tram1,Ehd4,Smg7,Rai14,Lat,Nr1d2,Rnf122,Gipc1,Chpt1,Nktr,Cd55,Dtx4,Pde1c,Zfp39"
"MIR_698_3P",0.508650519031142,0.909622293299006,0.0707899094502623,0.4543608875163,0.961976986719095,12,"Usp18,Mrpl46"
"MIR_6990_5P",0.633928571428571,0.909622293299006,0.0615706755421678,0.326017508091238,0.863877835103457,39,"Maf,Tmub1,Crlf3,Spock2,Itpripl1,Pea15a,Ptpn9,Mpp1,Arih2,Ypel1,Nono,Ptdss1"
"MIR_6991_5P",0.432478632478632,0.909622293299006,0.0785029047348687,0.333728219054461,0.981982542881965,95,"Gnb4,Rac2,Phf11c,Isg20,Igsf9b,Klhl5,Lmf2,Ddx41,Xbp1,Ogg1,Tbc1d4,Sacm1l,Ly6e,Ing4,Lims1,Septin1,Rap1a,Il13ra1,Gab3,Tmem123,Copb2,Gins3,Spry2,Phf11b"
"MIR_6993_3P",0.0608108108108108,0.909622293299006,0.276500599254472,-0.782537877890491,-1.51742302047585,7,"Zswim6,Fmnl2,Primpol"
"MIR_6993_5P",0.640350877192982,0.909622293299006,0.0602484086158019,0.323722389595992,0.878246459770647,44,"Xylt2,Cbx7,Wars1,Parp11,Cyp4v3,Ppp4c,Pmm2,Phc2,Atxn1l,Plpp6,Ezh1,Cd37,Mbnl3,Vps25"
"MIR_6994_5P",0.623809523809524,0.909622293299006,0.0766746872490091,-0.303617615057684,-0.870880777048392,69,"Sp4,Chm,Kat6b,Celf2,Tfrc,Polb,Pik3cg,Stau1,Or7d10,Parvg,Nsd1,Ube2w,Ddx50,Ubn2"
"MIR_6995_3P",0.198135198135198,0.909622293299006,0.150169802128406,-0.456650508944213,-1.22538842046562,42,"Isg20l2,Klf16,Anp32e,Zswim8,Thoc2,Lpp,Pspc1,Hdac8,Cbx3"
"MIR_6995_5P",0.00607205892383749,0.909622293299006,0.407017918923954,-0.722740033341695,-1.84201289809719,28,"Popdc2,Ddx6,Ralgapa2"
"MIR_6996_3P",0.601366742596811,0.909622293299006,0.0762797180809272,-0.339945198591156,-0.88298857020322,33,"Pcnx3,Star,Fbxl2,Camsap2,Rinl,Wscd2,Tanc2,Bace1,Nabp1,Nudt4,Kcna2"
"MIR_6996_5P",0.1475,0.909622293299006,0.183023938384487,-0.377612178798988,-1.17940280467217,140,"Adam19,Klrc1,Cdk6,Ppm1k,H60b,Akap13,Raph1,Anks1,Fgf13,Bptf,Galc,Ctdsp2,Wipf2,Arih1,Camsap2,Cltc,Wasl,Dennd4b,Vat1,Prrc2b,Hnrnpul1,Ercc6,Dyrk1a,Actg1,Nr2c2,Tnrc6b,Senp2,Cask,Polrmt,Epb41l5,Mprip,Cracdl,Bri3bp,Orm2,Lamc1,Fbxo11,Tomm70a,Dnm3"
"MIR_6997_3P",0.501216545012166,0.909622293299006,0.0897104652742981,-0.330817207383704,-0.945839859161774,70,"Igf2r,Raly,Hdgfl3,Morc2a,Apc,Ptbp3,Clock,Prrc2c,Ncf1"
"MIR_6997_5P",0.119221411192214,0.909622293299006,0.20207170902116,-0.465249108442691,-1.33019426251965,70,"Clec2d,Npm1,Nt5dc1,Trip12,Thoc2,Rb1cc1,Clock,Pitpnm2,Lasp1,Mob4,H3f3a,Zfp91,Clec2i,Fubp1,Mob1a,Cul4b,Npat,Fam76b,Yy1,Cracdl,Zfp280d"
"MIR_6998_3P",0.153488372093023,0.909622293299006,0.172324344900946,-0.434232192166563,-1.24983157780804,67,"Btf3,Cdk6,Man2a1,Numa1,Ppp1r10,Macir,Tbc1d14,Senp7,Dap3,Lpp,Ptbp3,Gpr174,Pde7a,Kat6a,Rinl,Lrrc73,Desi2,Nek9,Kif21b,Cops2,Zfp248"
"MIR_7000_3P",0.26056338028169,0.909622293299006,0.129442887745046,-0.50569962854248,-1.18593294346257,18,"Havcr2,Bcl11b,Cbll1,Arih1,Ppp1cb,Tnrc6b,E2f1,Zc3h3"
"MIR_7000_5P",0.638047138047138,0.909622293299006,0.0584693210386381,0.30131822259375,0.882863940569761,81,"L1cam,Sox13,Cwc15,Igsf9b,Cdc37,4930523C07Rik,Zfp207,Tram1,Plxnd1,Smg7,Rai14"
"MIR_7001_3P",0.467353951890034,0.909622293299006,0.0747385227439092,0.343043313529097,0.973934386719095,69,"Sgms1,Wdfy1,Hexb,Ctnnbl1,Ssr1,Tmem50b,Ewsr1,Gimap6,Pias1,Otud6b,E2f6"
"MIR_7002_3P",0.234210526315789,0.909622293299006,0.14641623786055,-0.322439194899601,-1.0387853539389,257,"Pkp4,Mfhas1,B3galt2,Chm,Socs3,Man2a1,Ranbp10,Bpnt2,Mdfic,Nacc1,Kdm5a,Runx2,Naa15,Sh3rf1,Insyn2b,Ikzf1,Bcl11b,Pik3c2a,Usp32,Ubqln2,Nsa2,Thoc2,Tbc1d8b,Msi2,Scai,Zfp236,Sh2d1a,Pum2,Lasp1,Smchd1,Zfp609,Cbx5,Dcbld2,Ms4a6d,Mbnl1,Bicd1,Hcfc1,Rnf41,Nsd3,Herpud2,Sertad2,Ret,Rfx3,Otud7b,Vat1,Rhoq,Dazap1,Msl2,Calcrl,Extl3,Kif21b,Mtmr1,Tanc2,Vopp1,Jade1,Mier3,Setbp1,Ube3a,Ago2,Fbxl14,Asic1,Glce,Pou2f1,Ssr3,Cd200r1,Zfx,Rara,Ubr3,Cep55,Plcxd2,Zeb2,Arf6,Plxnc1,Napepld,Mindy2,Serinc5,St8sia4,Arhgap15"
"MIR_7003_5P",0.293706293706294,0.909622293299006,0.101713902282311,0.384645140892789,1.08303652942026,67,"Carhsp1,Ski,Msn,Dcakd,Pip4p1,Wars1,Irf3,Ptpn21,Aar2,Wdr12,Dok4,Plxnd1,Ttyh3,Os9,Plp2,Cd37,Mex3a,Hectd3,Celsr3"
"MIR_7004_3P",0.566744730679157,0.909622293299006,0.0808589150280032,-0.364340422403893,-0.892836005569445,23,"Tpt1,Col10a1,1110059E24Rik,Ino80d,Ccng1,Aoc2,Mas1,Ppp1r3f,Usp9x"
"MIR_7005_5P",0.4739336492891,0.909622293299006,0.0913924325943768,-0.308436768454842,-0.930509706176491,101,"Adam19,Eeig1,Srcap,Numa1,Ppp1r10,Kdelr1,Cic,Rnf44,Dennd11,Zranb2,Dagla,Tbc1d15,Nsd1,Vat1,Tnrc6b,Tanc2,Scimp,Tent4b,Xpo7,Mecp2,Lbh,Dcun1d3,Zfx,Mtrf1l,Plxnc1,Atp8b2,Ermp1,Rnf20,Pls1,Scd1,Itga5,Wdr48"
"MIR_7006_3P",0.558897243107769,0.909622293299006,0.0852884689790502,-0.286772162727554,-0.89380750152062,139,"Dpp4,Id2,Slc30a4,Man2a1,Fnip1,Xrn1,Crebrf,Stag2,Hnrnpa3,Brip1,Taok1,Btaf1,Scai,Clock,Setx,Zbtb6,Nfat5,Ncoa2,Scml4,Txlng,Car12,Tsc22d2,Clstn1,Kif21b,Bet1,Cacnb4,Cops3,Agl,Serinc1,Apol11b,Phf20l1,Nufip2,Cpeb2,Fam120c,Map3k20,Smg1,Nudt4,Cd47,Arid4b,Asb7,Vps35"
"MIR_7006_5P",0.27008547008547,0.909622293299006,0.105520936843198,0.366296874802568,1.07781456895512,95,"Cdc42se1,Tfeb,Rab1b,Ywhah,Ctnnbl1,Tpgs2,Egln3,Cnih4,Eif5a,Pja2,Kpnb1,Ctsb,Pou2f2,Nrn1,Git1,Zbtb39,Kifc2,Smarcc2,Ctdsp1,Rcan1,BC004004,Ifnar2"
"MIR_7007_5P",0.487479131886477,0.909622293299006,0.0711327399327894,0.299560080872612,0.934117917051323,159,"Cmpk2,Maf,Ovol2,Smad1,Cers5,Slc25a19,Rab5if,Tm9sf1,Usp37,E2f2,Cars1,Lysmd4,Notch2,Mob2,Appl2,Kpnb1,Insig2,Rbm4b,Slc25a32,Xkr8,Cfl1,Inpp4a,Zfr,Kras,Stx17,Camta1,Smarcc2,Mfsd10,Gtpbp10,Palb2,Plpp6,Tet1,Dync2i2,Zfp963,Fbxl17,Fundc1,Ap1s1,Abcd2,Dipk2a,Trio,Rabggta,Rheb,Edem1,Atg5,Tmed8,Cep43"
"MIR_7008_3P",0.503703703703704,0.909622293299006,0.0902635484340068,-0.284833988278812,-0.906696154627117,177,"Pkp4,Lmnb1,Chm,Bahd1,Ikzf1,Mob1b,Usp32,Birc6,Tbc1d8b,Rlim,Scai,Trak1,Zfp236,Dcbld2,Hcfc1,Herpud2,Sertad2,Ret,Vat1,Araf,Ei24,Kif21b,Mtmr1,Vopp1,Cask,Fyco1,Mier3,Setbp1,Cacnb4,Ms4a4a,Asic1,Glce,Sfmbt1,Pou2f1,Jmy,Ubr3,Plcxd2,Snx8,Ankrd44,Zeb2,Neurl4,Kdm7a,Serinc5,Gng3,Kmt2a,Brpf3,Ermp1,Arid4b,Socs7,Wdr48,AU041133,Bend3,Hectd2,Rabgap1l,Bmi1,Mapk8ip3,Sdr42e1,Slc38a2,Mcc"
"MIR_7009_3P",0.595533498759305,0.909622293299006,0.0813027345384498,-0.277286646029536,-0.881984511772192,159,"Ddx6,Dennd4a,Sp4,Trim37,Kdm5a,Inpp4b,Dut,Tab3,Ythdc2,Tcf20,Lpp,Rictor,Trak1,Cntrl,Clock,Atxn1,Pdpk1,Gfod1,Cox7a2l,Vps13b,Larp4,Naa50,Set,Etv6,Satb1,Dyrk1a,Herc2,Tnfsf8,1700025G04Rik,Arnt,Actn1,Zfp953,Cpeb4,Ncoa7,Phip,Tut7,Ccnl1,Spag9,Hipk1,Gpr65,Ssh2,Tiam1,Ptpn3,Zfp518a,Nufip2,Atxn7,Arid1b"
"MIR_7009_5P",0.625292740046838,0.909622293299006,0.0756946307932749,-0.330421366749697,-0.849522010485589,30,"Wnk1,Itpripl2,Ptpn4,Nfs1,Aph1a,Wiz,Setdb1,Zcchc3,Fgr,Tfap4,Cdkn1a,Pbx3"
"MIR_700_5P",0.338164251207729,0.909622293299006,0.11331290842208,-0.334004352237276,-1.02114107734791,113,"Mylip,Tmem94,Zxdb,Ago1,Cep135,Matr3,Atrx,Usf3,Naa15,Rras2,Bcl11b,Ncor2,Syne1,Galc,Slc18a2,Zfand3,Kat6a,Acaca,Tsc22d2,Myo9b,1700025G04Rik,Rapgef2,Rsbn1l,Rnf157,Fyco1,Wdtc1,Als2"
"MIR_7010_5P",0.21608040201005,0.909622293299006,0.149207542435322,-0.347198634543279,-1.095634131809,154,"Klrd1,Rcc2,Zfp292,Itga4,Ago1,Larp1,Zc3h7b,Med13,Cap1,Dcaf7,Rictor,Fgf13,Ptbp3,Khsrp,Tasor,Gls,Zfp609,Iws1,Pex26,Prps1,Wipf2,Nfat5,Hipk3,Dusp10,Mga,Cbl,Aak1,Prrc2b,Tnrc6b,Map4k2,Dock5,Kdm2b,Appbp2,Mecp2,Usp50,Mdm4,Elp3,Nup155,Ago3,Tox"
"MIR_7011_3P",0.349246231155779,0.909622293299006,0.11378726182188,-0.326327396369551,-0.997367693883624,124,"Lars2,Setd5,Cdk6,Man2a1,Slc16a4,Slc35e1,Cdc6,Mis18bp1,Atrn,Cep170,Kidins220,Rpl22,Gan,Fn3k,Otud4,Fchsd2,Perp,Ino80d,Hps4,Chka,Slf2,Dyrk1a,Cul4b,Csnk1g1"
"MIR_7012_5P",0.384803921568627,0.909622293299006,0.105920292736253,-0.34367335358596,-1.00817372936898,81,"Gcnt1,Srcap,Socs3,Eif4b,Arid1a,Ptbp2,Baz2a,Anks1,Fchsd2,Nmnat2,Klf3,Pak2,Wdtc1,Fam222b,Zfp169,Synj2bp,Zmym3,B4galt1,Ppp6r1,Nid1,Dapp1,Hyls1,Prxl2a,Eif4ebp2"
"MIR_7013_5P",0.200488997555012,0.909622293299006,0.153158808683073,-0.363772382798771,-1.11913762678706,118,"Klrc1,Nucks1,Tmem69,Zfp748,Psrc1,Ntrk3,Fhip1b,Gphn,Cdk12,Atp2b1,Txk,Lpp,Hdac8,Fgf13,Zup1,Actr6,Myef2,Perp,Mbnl1,Ino80d,Wdr37,Ppp3r1,Nsd3,Pnpt1,Iqgap2,Ercc6,Mtmr1,Samd3,Tm9sf2,Mier3,Ids,Rab1a,Paip1,Jarid2,Gpr22,Plcxd2,Itgav,Fam199x,Ngly1,Wsb1,Kpna3,Klhl26,Ankrd17"
"MIR_7014_3P",0.0269221362600172,0.909622293299006,0.352487857583619,-0.521003919471962,-1.56866376980581,100,"Ddx6,Raly,Cdk6,Ppp1r10,Ash1l,Sh3rf1,Insyn2b,Akap13,Btnl9,Ppip5k2,Tbc1d8b,Crem,Man1a,Plp1,Vps50,Cnot1,Rhoa,Nfat5,Tnfsf10,Bicd1,Wdr7,Etv6,Pnpt1,Gabpb2,Pak2,Sp1,Wscd2,Ptpre,Dennd5a,Cask,Spty2d1,Zfp971,Itprid2,Fbxo11,Synj2bp,Mapk8,Ncr1"
"MIR_7014_5P",0.175746924428823,0.909622293299006,0.137250779610133,0.556121211479729,1.28196045823002,17,"Dpysl2,Cdadc1,Il1rap,Comt,Pgam1,Dgkq,Stat5b,Mxd1"
"MIR_7015_5P",0.371007371007371,0.909622293299006,0.108394255853397,-0.317502992851489,-0.989413123562194,134,"Igf2r,Sp4,Mylip,Rapgef6,Crebrf,Adrb1,Abca2,BC005537,Slc9a1,Xpnpep3,Raph1,Lpp,Msi2,Bmal1,Snx25,Asb1,Fchsd2,Wwp1,Kat6a,Bicd1,Usf2,Cep350,Lemd3,Rhoq,Tnrc6b,Rapgef2,Mier3,Rora,Litaf,Spty2d1,Atp10a"
"MIR_7018_3P",0.398601398601399,0.909622293299006,0.100633389423036,-0.378874302123771,-1.01668162750516,42,"Zc3h4,Cp,Tango6,Dennd11,Grsf1,Notch1,Tbc1d22b,Hif1an,Gas2l3,Dock11,Nhsl2,Slc7a1,Pdcd1lg2,Bltp3a,Dhfr,Cstf2,Wdr26,Plcd3"
"MIR_7018_5P",0.168761220825853,0.909622293299006,0.142056643575821,0.494293132516957,1.28287496372142,34,"Slc39a13,Inpp5b,Rnf14,Akirin1,Cpm,Pcbp3,Urod,1110004F10Rik"
"MIR_7019_3P",0.160278745644599,0.909622293299006,0.143758989039275,0.458355468106976,1.25893984502101,48,"Sgms1,Cdc42se1,Cd1d1,Nde1,Crlf3,Rph3al,Znrf1,Usp25,Chmp7,Unc50"
"MIR_7020_3P",0.0377633189172514,0.909622293299006,0.321775918075361,-0.805103545059023,-1.59433779075402,8,"Ntrk3,Cd28,Prrc2c,Fpgt"
"MIR_7020_5P",0.641156462585034,0.909622293299006,0.0587185879555941,0.304883335651066,0.870849174482491,71,"Klf12,Cnot9,Pex19,Sh2d2a,Ubap2l,Rph3al,Pias1,Mrpl45,Map3k8,Trpc4ap,Snap29,Ppp1r7,Zfp873"
"MIR_7021_5P",0.0608695652173913,0.909622293299006,0.241339976815091,0.594984088988953,1.53622318181546,30,"Tgtp2,Sh3gl1,Crebzf"
